1783	63
1784	14
1785	67
1786	54
1787	35
1788	8
1789	41
1790	29
1791	12
1792	58
1793	53
1794	61
1795	18
1796	48
1797	11
1798	18
1799	68
1800	17
1801	8
1802	18
1803	1
1804	14
1805	30
1806	8
1807	9
1808	15
1809	51
1810	1
1811	4
1812	18
1813	7
1814	20
1815	15
1816	53
1817	9
1818	7
1819	8
1820	46
1821	2
1822	46
1823	10
1824	20
1825	5
1826	62
1827	4
1828	19
1829	31
1830	30
1831	23
1832	11
1833	17
1834	47
1835	9
1836	64
1837	4
1838	8
1839	37
1840	17
1841	8
1842	44
1843	17
1844	9
1845	56
1846	56
1847	17
1848	16
1849	61
1850	66
1851	47
1852	7
1853	68
1854	12
1855	48
1856	69
1857	60
1858	8
1859	62
1860	46
1861	24
1862	15
1863	41
1864	8
1865	44
1866	36
1867	7
1868	19
1869	58
1870	5
1871	60
1872	34
1873	63
1874	60
1875	62
1876	13
1877	14
1878	15
1879	64
1880	54
1881	1
1882	60
1883	36
1884	13
1885	67
1886	68
1887	2
1888	63
1889	13
1890	67
1891	64
1892	15
1893	61
1894	67
1895	9
1896	7
1897	24
1898	46
1899	2
1900	11
1901	19
1902	61
1903	8
1904	55
1905	33
1906	8
1907	55
1908	18
1909	15
1910	49
1911	7
1912	67
1913	12
1914	14
1915	51
1916	69
1917	66
1918	8
1919	31
1920	15
1921	8
1922	8
1923	18
1924	8
1925	23
1926	8
1927	22
1928	15
1929	9
1930	41
1931	8
1932	15
1933	14
1934	35
1935	58
1936	36
1937	24
1938	18
1939	14
1940	33
1941	62
1942	46
1943	10
1944	15
1945	70
1946	62
1947	61
1948	16
1949	55
1950	46
1951	56
1952	11
1953	53
1954	61
1955	18
1956	1
1957	58
1958	54
1959	60
1960	8
1961	4
1962	36
1963	53
1964	35
1965	63
1966	7
1967	36
1968	60
1969	1
1970	70
1971	17
1972	32
1973	68
1974	46
1975	8
1976	41
1977	23
1978	61
1979	7
1980	44
1981	70
1982	15
1983	53
1984	3
1985	15
1986	1
1987	37
1988	61
1989	24
1990	62
1991	54
1992	17
1993	66
1994	33
1995	22
1996	42
1997	44
1998	10
1999	7
2000	46
2001	7
2002	46
2003	48
2004	42
2005	47
2006	62
2007	14
2008	35
2009	37
2010	46
2011	8
2012	18
2013	45
2014	18
2015	20
2016	12
2017	16
2018	29
2019	17
2020	62
2021	62
2022	42
2023	58
2024	16
2025	37
2026	31
2027	53
2028	37
2029	18
2030	16
2031	18
2032	70
2033	48
2034	52
2035	62
2036	29
2037	62
2038	22
2039	68
2040	10
2041	14
2042	6
2043	67
2044	4
2045	23
2046	53
2047	4
2048	62
2049	62
2050	36
2051	20
2052	18
2053	8
2054	36
2055	10
2056	67
2057	32
2058	46
2059	29
2060	54
2061	12
2062	4
2063	37
2064	18
2065	11
2066	14
2067	15
2068	48
2069	4
2070	8
2071	29
2072	58
2073	52
2074	46
2075	11
2076	25
2077	16
2078	18
2079	13
2080	58
2081	31
2082	66
2083	1
2084	63
2085	55
2086	62
2087	67
2088	60
2089	53
2090	63
2091	19
2092	15
2093	14
2094	60
2095	55
2096	60
2097	23
2098	56
2099	15
2100	8
2101	7
2102	1
2103	48
2104	24
2105	15
2106	17
2107	20
2108	27
2109	46
2110	70
2111	25
2112	23
2113	37
2114	60
2115	11
2116	1
2117	10
2118	17
2119	65
2120	67
2121	10
2122	34
2123	28
2124	60
2125	60
2126	16
2127	18
2128	18
2129	9
2130	46
2131	3
2132	41
2133	18
2134	18
2135	11
2136	46
2137	24
2138	61
2139	46
2140	62
2141	28
2142	10
2143	8
2144	1
2145	67
2146	15
2147	10
2148	23
2149	18
2150	26
2151	36
2152	17
2153	10
2154	62
2155	28
2156	26
2157	33
2158	18
2159	4
2160	35
2161	58
2162	46
2163	12
2164	18
2165	14
2166	1
2167	14
2168	61
2169	14
2170	63
2171	41
2172	30
2173	18
2174	9
2175	60
2176	66
2177	37
2178	5
2179	60
2180	7
2181	18
2182	63
2183	24
2184	9
2185	55
2186	19
2187	16
2188	53
2189	18
2190	27
2191	27
2192	35
2193	35
2194	16
2195	60
2196	29
2197	41
2198	6
2199	12
2200	14
2201	67
2202	7
2203	28
2204	63
2205	9
2206	26
2207	10
2208	5
2209	58
2210	35
2211	20
2212	16
2213	24
2214	61
2215	61
2216	62
2217	13
2218	46
2219	69
2220	12
2221	44
2222	16
2223	21
2224	55
2225	26
2226	5
2227	9
2228	14
2229	9
2230	8
2231	62
2232	13
2233	35
2234	66
2235	13
2236	58
2237	62
2238	46
2239	1
2240	47
2241	8
2242	12
2243	7
2244	16
2245	14
2246	2
2247	70
2248	60
2249	2
2250	62
2251	8
2252	18
2253	27
2254	1
2255	10
2256	46
2257	35
2258	55
2259	15
2260	15
2261	16
2262	30
2263	24
2264	27
2265	13
2266	14
2267	1
2268	15
2269	36
2270	12
2271	8
2272	60
2273	11
2274	30
2275	56
2276	12
2277	16
2278	13
2279	10
2280	9
2281	1
2282	18
2283	48
2284	58
2285	7
2286	14
2287	57
2288	7
2289	17
2290	68
2291	20
2292	14
2293	63
2294	18
2295	67
2296	9
2297	14
2298	61
2299	21
2300	59
2301	4
2302	14
2303	4
2304	4
2305	19
2306	70
2307	7
2308	10
2309	18
2310	48
2311	6
2312	60
2313	14
2314	61
2315	63
2316	55
2317	3
2318	28
2319	15
2320	67
2321	9
2322	9
2323	8
2324	12
2325	17
2326	70
2327	19
2328	31
2329	19
2330	23
2331	55
2332	55
2333	17
2334	49
2335	46
2336	16
2337	64
2338	9
2339	6
2340	1
2341	26
2342	14
2343	61
2344	26
2345	62
2346	60
2347	24
2348	4
2349	6
2350	44
2351	5
2352	55
2353	64
2354	23
2355	6
2356	14
2357	55
2358	20
2359	66
2360	15
2361	31
2362	11
2363	8
2364	18
2365	46
2366	27
2367	16
2368	4
2369	16
2370	70
2371	6
2372	42
2373	59
2374	1
2375	61
2376	10
2377	50
2378	29
2379	16
2380	20
2381	61
2382	37
2383	24
2384	62
2385	70
2386	9
2387	46
2388	18
2389	70
2390	22
2391	60
2392	8
2393	22
2394	55
2395	8
2396	10
2397	62
2398	24
2399	1
2400	55
2401	16
2402	18
2403	17
2404	31
2405	1
2406	8
2407	24
2408	67
2409	18
2410	10
2411	46
2412	46
2413	1
2414	1
2415	60
2416	34
2417	61
2418	56
2419	56
2420	17
2421	51
2422	61
2423	53
2424	47
2425	11
2426	30
2427	65
2428	1
2429	13
2430	48
2431	9
2432	46
2433	12
2434	58
2435	11
2436	24
2437	67
2438	1
2439	53
2440	70
2441	2
2442	18
2443	18
2444	55
2445	70
2446	12
2447	16
2448	7
2449	64
2450	46
2451	70
2452	61
2453	20
2454	39
2455	55
2456	58
2457	15
2458	65
2459	39
2460	60
2461	30
2462	20
2463	16
2464	7
2465	32
2466	8
2467	40
2468	58
2469	66
2470	11
2471	6
2472	5
2473	70
2474	56
2475	59
2476	11
2477	64
2478	41
2479	55
2480	63
2481	46
2482	61
2483	11
2484	21
2485	58
2486	60
2487	68
2488	70
2489	65
2490	68
2491	24
2492	68
2493	6
2494	8
2495	42
2496	63
2497	30
2498	61
2499	35
2500	1
2501	35
2502	29
2503	62
2504	58
2505	36
2506	35
2507	16
2508	62
2509	67
2510	8
2511	62
2512	29
2513	67
2514	62
2515	68
2516	16
2517	55
2518	10
2519	5
2520	18
2521	21
2522	70
2523	21
2524	6
2525	19
2526	9
2527	9
2528	28
2529	48
2530	55
2531	48
2532	12
2533	29
2534	44
2535	62
2536	62
2537	62
2538	60
2539	60
2540	18
2541	11
2542	64
2543	8
2544	41
2545	54
2546	21
2547	21
2548	1
2549	36
2550	60
2551	16
2552	15
2553	5
2554	61
2555	26
2556	16
2557	2
2558	62
2559	58
2560	7
2561	18
2562	36
2563	58
2564	6
2565	19
2566	8
2567	18
2568	51
2569	19
2570	68
2571	12
2572	32
2573	37
2574	12
2575	15
2576	12
2577	63
2578	55
2579	35
2580	55
2581	68
2582	18
2583	8
2584	68
2585	17
2586	18
2587	12
2588	23
2589	58
2590	56
2591	40
2592	15
2593	62
2594	7
2595	7
2596	35
2597	46
2598	62
2599	13
2600	7
2601	60
2602	68
2603	70
2604	35
2605	29
2606	13
2607	4
2608	24
2609	60
2610	45
2611	60
2612	37
2613	16
2614	2
2615	42
2616	63
2617	22
2618	8
2619	55
2620	41
2621	46
2622	11
2623	26
2624	26
2625	58
2626	70
2627	18
2628	42
2629	5
2630	46
2631	53
2632	58
2633	4
2634	1
2635	44
2636	2
2637	5
2638	18
2639	46
2640	64
2641	55
2642	68
2643	17
2644	11
2645	41
2646	63
2647	60
2648	60
2649	10
2650	8
2651	46
2652	8
2653	46
2654	51
2655	62
2656	19
2657	12
2658	16
2659	4
2660	62
2661	8
2662	35
2663	68
2664	4
2665	66
2666	31
2667	12
2668	3
2669	13
2670	31
2671	44
2672	5
2673	1
2674	56
2675	37
2676	53
2677	53
2678	62
2679	17
2680	2
2681	63
2682	36
2683	68
2684	25
2685	54
2686	62
2687	64
2688	26
2689	42
2690	36
2691	56
2692	59
2693	55
2694	9
2695	36
2696	29
2697	42
2698	60
2699	60
2700	7
2701	20
2702	1
2703	56
2704	30
2705	24
2706	11
2707	62
2708	1
2709	19
2710	13
2711	24
2712	15
2713	62
2714	65
2715	44
2716	63
2717	46
2718	20
2719	6
2720	14
2721	32
2722	30
2723	26
2724	54
2725	53
2726	8
2727	18
2728	14
2729	44
2730	48
2731	8
2732	58
2733	59
2734	26
2735	24
2736	7
2737	20
2738	56
2739	60
2740	30
2741	67
2742	40
2743	18
2744	14
2745	19
2746	32
2747	17
2748	8
2749	62
2750	8
2751	26
2752	67
2753	44
2754	9
2755	3
2756	45
2757	43
2758	62
2759	34
2760	60
2761	2
2762	1
2763	7
2764	38
2765	1
2766	65
2767	8
2768	55
2769	11
2770	46
2771	68
2772	68
2773	19
2774	56
2775	18
2776	62
2777	20
2778	44
2779	17
2780	48
2781	37
2782	7
2783	35
2784	8
2785	53
2786	62
2787	61
2788	10
2789	7
2790	60
2791	24
2792	47
2793	14
2794	60
2795	60
2796	16
2797	24
2798	4
2799	8
2800	24
2801	14
2802	24
2803	45
2804	14
2805	46
2806	18
2807	8
2808	59
2809	7
2810	20
2811	53
2812	4
2813	58
2814	5
2815	17
2816	67
2817	1
2818	58
2819	8
2820	6
2821	5
2822	44
2823	18
2824	58
2825	66
2826	9
2827	2
2828	28
2829	13
2830	8
2831	8
2832	15
2833	8
2834	10
2835	58
2836	59
2837	70
2838	20
2839	63
2840	55
2841	24
2842	18
2843	27
2844	47
2845	70
2846	46
2847	18
2848	64
2849	48
2850	60
2851	2
2852	26
2853	70
2854	32
2855	10
2856	9
2857	57
2858	56
2859	39
2860	50
2861	15
2862	61
2863	15
2864	24
2865	14
2866	47
2867	13
2868	45
2869	26
2870	20
2871	62
2872	26
2873	12
2874	8
2875	47
2876	58
2877	41
2878	57
2879	64
2880	63
2881	10
2882	1
2883	18
2884	66
2885	4
2886	61
2887	5
2888	36
2889	60
2890	8
2891	70
2892	5
2893	14
2894	64
2895	62
2896	7
2897	70
2898	9
2899	29
2900	28
2901	4
2902	28
2903	12
2904	51
2905	18
2906	7
2907	8
2908	8
2909	48
2910	63
2911	21
2912	64
2913	15
2914	1
2915	48
2916	64
2917	7
2918	17
2919	29
2920	46
2921	65
2922	18
2923	19
2924	48
2925	18
2926	24
2927	41
2928	8
2929	66
2930	17
2931	8
2932	47
2933	46
2934	60
2935	63
2936	12
2937	8
2938	15
2939	5
2940	1
2941	26
2942	70
2943	44
2944	61
2945	9
2946	60
2947	27
2948	8
2949	53
2950	36
2951	6
2952	35
2953	31
2954	11
2955	1
2956	60
2957	23
2958	58
2959	68
2960	10
2961	8
2962	58
2963	42
2964	41
2965	58
2966	18
2967	1
2968	15
2969	58
2970	41
2971	30
2972	53
2973	51
2974	67
2975	61
2976	64
2977	8
2978	41
2979	11
2980	54
2981	44
2982	12
2983	49
2984	15
2985	8
2986	60
2987	58
2988	58
2989	9
2990	7
2991	17
2992	51
2993	8
2994	15
2995	46
2996	19
2997	32
2998	65
2999	7
